title,lng,lat
Scherer Park,-118.185411,33.843445
石造物 馬頭観音,138.618978,35.209063
北中寺遺跡,136.602818,34.960046
Brethren in Christ Church,-89.963682,41.809647
Cimitero Di Filago,9.558418,45.639168
阪之井町会掲示板,135.497193,34.610517
荒波,139.843557,35.768461
くさぶえのみち　石碑5,139.584503,35.555805
石灯籠,139.788815,35.728128
Fresque de l'ASPTT Millau,3.057444,44.092395
수성공원 운동기구4종,129.362199,35.628602
Safra Soldiers Statue,103.942081,1.34449
永楽寺,130.862542,33.870865
Live Oaks Playground,-84.283588,30.471955
Younan Building,-118.878647,34.184999
Overton Parish Council Centenary Plaque,-1.263196,51.243595
玉屋総本店,140.330853,38.23654
西八王子駅北口,139.312471,35.656792
Garden Grove,-117.4028,33.961255
Solidarity Forever,-122.27588,37.801167
Pamiatka bitwy pod Grunwaldem 1410-1910,21.996752,50.061244
Bridge Lions,-77.049245,38.919456
瘡守稲荷大明神,139.671028,35.677034
Parrish Womble Park Playground,-78.827471,35.64424
Garden And Gazebo Alzheimers dedicated mural plaque,-121.293144,38.608665
白菊公園,136.737533,35.434391
Sector de juegos,-56.702701,-36.472743
元町駅構内の獅子の頭,135.187773,34.689774
さぬきの森森林浴公園休憩所,134.224099,34.3291
栄光の福音キリスト教団 岡山教会,133.9269,34.673569
Crosspointe Basketball Court,-77.255255,38.729441
Norra Ängby,17.902062,59.347636
Panneau Du Patrimoine,2.29453,48.748434
横浜一之宮神社 鳥居 狛犬 石階段,139.649705,35.486762
おもちゃお金の展示館,133.037907,35.490351
北町公園井戸,139.451404,35.720676
Fontaine De Jougnence,6.515673,46.660323
Giant Sundial,-118.24481,34.138312
烏山川緑道案内図,139.652328,35.649034
Hyllie Utegym,12.977369,55.560668
Art Tunnel Dedication Stone,-122.353768,45.575712
Menai Dragon,151.016069,-34.015429
北向子安地蔵尊,135.544527,34.674809
Apple Creek Seventh Day Adventist Church,-79.338984,43.860408
Sitzecke mit Buddelkasten,13.557924,52.671525
High Legh Parish Council Information Board,-2.448064,53.355144
小さな公園,140.074008,39.69777
Greenway is this way,-94.189409,36.343147
Maintenance BN Phoenix,-117.411168,33.351387
お地蔵さま,136.861755,35.124609
Bienenwiese - Sonnenblume,9.623544,53.443016
달리고 싶은 기차,128.657113,35.225697
Como Park 1991,-119.582241,39.238879
Mercer Island Park & Ride,-122.231537,47.588456
六番丁ビオトープ公園,133.81215,34.302826
本行寺,130.536331,33.277501
南無妙法蓮華経 日蓮大菩薩,134.728725,34.907707
南すみよし台自治会掲示板,139.490797,35.551623
Parc Desmarteau - Entrée Prudentiel,-73.724992,45.627449
Têtes De Lynx,2.357318,48.826762
Katten og konen,9.493693,55.474732
Wildfire risk index,15.899616,43.738849
Szarvasok,19.256535,47.479054
새천년 새영광,126.512588,35.277204
Monument Aux Combattants De La Liberté,4.002975,44.035764
仲哀天皇皇后陵,135.593455,34.563946
Kingdom Hall of Jehovah’s Witnesses,0.020858,51.478505
ニューギンザビル8号館 シャンデリア,139.760909,35.669716
The Great Saltair,-112.187895,40.747014
Campus Park of Moorpark City,-118.851395,34.293917
The Brooklands Tap,-2.324699,53.418171
かいではちのつぼ公園,135.711854,34.943654
Metairie Park Country Cajuns Statue,-90.131425,29.983942
Dizgrays,-0.019299,51.500568
Modell des äußeren Burgtors,10.692145,53.875285
Malminkartanonaukio,24.86167,60.247515
Willkommen in Neuhaus,10.865092,52.416426
Record book,139.75289,35.650484
ศาลพระภูมิบ้านธนกุล,100.789327,13.654822
Gedenkbrunnen,13.741065,54.341804
新町地区会館,139.647866,35.629435
First Congressional Little Library,-121.922102,37.293289
城廻の庚申塔,139.51073,35.358548
木製健康遊歩道,138.384375,34.930807
Berengoed- FasnaCarving,5.959747,52.288673
Wanderkarte Eichsfeld Südharz in Bischofferode,10.442149,51.494586
Pressoir de Sarras,4.799036,45.192146
千里川桜通り,135.490509,34.833583
Perspective Flowers,139.77448,35.694924
論田川改修記念碑,136.720624,35.413905
鎌倉教会,139.54915,35.315323
Koepelkerk,5.466567,53.102419
We Will Never Forget...,-83.159528,40.033592
Fountain at El Tiempo,-95.418999,29.770954
Chelydra Park,115.756015,-32.098055
QEII Daniel Park,-1.332862,51.227877
土地區画整理事業　完成記念碑,139.650382,35.488448
硫磺谷土地公廟,121.522933,25.144309
おがたまの木,130.229773,33.555673
Linden neighborhood,-104.735366,39.627402
松野神社,136.820157,35.224702
Davis Island's Monument,-82.45645,27.930001
Horloge St Crepin,3.319056,49.386763
現代的變電箱,121.561285,25.084734
Animal Clinic Artwork,-76.583432,40.313249
Albert Park Pavilion South,-96.387922,34.017178
"""That Beauty Might Prevail"" Plaque",-118.215934,34.041781
Rose Garden,-84.867787,39.831015
Mystic River Overlook Dog Park,-71.045607,42.386977
Buderim Vista Park,153.074967,-26.696678
旧吹屋小学校,133.470679,34.863037
기린이네 나무집,127.263631,36.516346
Small shrine,139.691388,35.552447
Casa Eugenio Beitia,-2.921253,43.256559
앵무새 어린이공원,127.072071,37.639646
남한산성옛길,127.198214,37.470377
Allen Park Blue Star Memorial,-83.230589,42.249072
Fountain at Harbor Bay,-122.231138,37.727133
ラーメン二郎 仙川店,139.583872,35.661794
稚泊航路記念碑,141.681895,45.419903
うわなりの湯,135.249355,34.796268
Panda on Red Transformer,174.631396,-36.880896
東京工業大学国際交流会館,139.684942,35.600321
Alter Trinkbrunnen,8.661801,49.968746
Weltkriegsdenkmal Großengottern,10.564715,51.146063
Jungfruplatsen,12.000786,57.659153
大平寺 願い観音,137.085139,34.967753
富士急ハイランドバスステーション,138.776821,35.484505
中幸町4丁目町内会掲示板,139.692488,35.532341
Hawkesbury Road,152.864716,-27.529087
Rotary International Clock,149.052978,-35.341278
Plan touristique du bassin d'Arcachon,-1.11042,44.605205
Böljande vetefält,13.660387,55.852947
極楽寺(広陵),135.735911,34.549081
Spielplatz Zum Lüdekenwinkel,9.649292,52.168849
Playground at Gaiser Community Park,-122.639976,45.696109
V De La Victoire,2.39233,48.875061
Tempel Fotballbane,10.597574,63.688815
Wild Horses Mural,-108.563871,37.349987
香山福德正神廟,120.590398,24.084529
Camel Statue,-122.305046,47.613058
St Joseph's Church,-82.453753,42.891888
松丘公園,139.63988,35.63813
Beaver Creek Park & Golf Course,-91.227014,30.681492
Montaña Artificial del Parque del Retiro,-3.680738,40.421236
汲水器,121.50836,25.249458
Caduti Di Mená,11.435407,45.087249
八坂神社参道,141.11649,38.97705
下寺野児童館,139.929545,36.294215
Northern Forest Canoe Trail,-73.127135,44.920333
Town & Country Gazebo,-76.664066,39.249112
Dolls Point Map,151.14627,-33.995927
ひとつばし,139.883659,36.56019
Powell Drive Park,-78.713462,35.778346
鶴田町二丁目秋葉神社,136.767837,35.414538
별무늬광장,128.601187,35.869525
西田自治会掲示板(杉並区荻窪3-22),139.62797,35.697849
創造の広場,139.605492,35.484985
松島楓,120.616513,24.112454
Lum Yuen Lion Statues,-123.007886,44.967621
Le Dauphin du Barp,-0.769823,44.605951
津豊が丘郵便局,136.469751,34.805289
傷疾軍人之碑,138.988306,36.316899
東急多摩川線 矢口渡駅ホーム表示板,139.700507,35.562517
Renville County Historical Msm,-94.983897,44.555129
Historische Wasserpumpe Nr. 93,13.275211,52.490782
Ptaszek i rybka-graffiti.,15.692942,51.804371
Selma und Paul Latte,13.412752,52.58804
高野天満宮本殿,136.20458,34.907917
八雲神社,140.151851,36.657099
Eu Amo Balneário Piçarras,-48.681821,-26.736187
Tourcoing - Église St Thomas,3.179821,50.739157
Butterfly Bench,-0.138697,50.954324
岡山市市民サービスコーナー,133.928483,34.662041
浜名招魂社碑,137.772155,34.790649
コスモスホールさかど,139.618763,35.598976
Red Cow,8.873023,45.973911
Chalonnes Sur Loire - Église Notre-Dame,-0.767247,47.354222
大野城址,136.772042,35.12944
동부1마을 표지석,129.173711,35.410578
Det Gule Palæ,12.523466,55.701021
宮崎市柳丸町土地改良事業施工記念碑,131.435969,31.929074
View of Al Zampa Memorial Bridge,-122.237634,38.055753
Welcome to Woodlands Park,-122.173517,47.689423
Pineway Sculpture,-79.37405,43.793299
ゾウさんみたいな滑り台,136.869962,34.987389
朝風,140.864237,38.376771
Drake Bridge,-97.748084,30.263009
Maple Hills watertower,-122.069224,47.369283
Golden Post Box,-0.566205,51.425695
Merimies Mosaiikki,23.128981,63.84349
Panmurefield Information Board,-2.845535,56.481276
Frank McDavid Tennis Courts,-77.580753,37.446726
Trompeta Gigante,-70.597996,-33.455619
Willis Memory Garden,-81.809627,36.480074
ruta del olivo,-70.187217,-18.516228
河瀬守男翁顕彰碑,136.576261,35.419443
御池大橋,135.771186,35.011106
Cliffe Castle Nature Trail Marker,-1.912857,53.875325
崙內社區石碑,120.352762,23.685001
前原西3丁目 掲示板,140.016436,35.694697
まつぼっくり公園 住居表示街区案内図,140.121902,36.067193
Leapfrog,-87.574661,30.292567
The deer mural,-118.110329,34.095868
Colonne Morris,1.830972,48.643911
ひな祭り,140.05047,35.481552
Armata,15.929599,51.27063
Conde Francisco Matarazzo Júnior,-46.479135,-23.489991
Iglesia de San Martín,-2.176098,40.475345
Pingpongtafel,5.528299,53.195788
はにかみキャット,139.763578,35.930226
Tyngsboro Sports Center,-71.4165,42.662978
"Taxiway and Fire Plane Trail Marker, Greenham Common",-1.292766,51.378769
altar a la virgen fam. govea,-100.997427,22.187601
Wilpena Tce Flags Art,138.55527,-34.879581
창조,127.517389,34.948994
Качели-гнездо в Парке Гагарина,76.986055,52.269132
In Memory Of John Selvaggio,-73.72254,40.971407
Don Miguel Hidalgo,-118.258629,34.026402
在城市 探索城事,121.02877,24.827049
新坂,139.753376,35.71483
苫小牧市沼ノ端スポーツセンター,141.687771,42.676421
Copper Creek Basketball Court,-97.356504,32.898725
アメヤ横丁,139.774604,35.710007
Purple Steel,-83.182548,35.307224
Kivikon Kulttuuripolku 4,25.073864,60.249638
Thatcher-Penrose War Memorial,-112.294523,41.693321
La Poste De Beaurepaire,5.054288,45.338153
Southmead Park Side Bridge,-1.244111,51.621217
藤之宮神社拝殿,136.87128,35.331202
Pomigliano - Fontana Comunale “Famiglia”.,14.397598,40.910643
稲荷神社,139.763658,35.868139
自転車のオブジェ,139.361049,35.472106
鏡島城跡稲荷神社,136.717826,35.413934
Aux Morts De Bois Le Roi,2.700282,48.471897
Parc public naturel de Pombonne,0.490316,44.865093
田島氷川公園,139.631429,35.850362
Relaxing Panda,13.216617,52.56619
Stone,9.02259,56.132711
Bells Hill Target Sign,-0.587983,51.546461
虹の石,135.197189,34.687408
龜殼社區活動中心,120.58599,24.361387
Campana de Santa María,-3.000345,43.054351
Aire De Jeux,2.745303,48.830371
竹村町内会掲示板,139.472336,35.487737
Bayview Park Gazebo,-74.263275,40.505325
都屋漁港キジムナー,127.727306,26.392919
Tablica ogłoszeń - Krzyków osiedle,17.212132,51.090632
田邊福德宮,120.463224,24.025512
Jurong West Central Tower,103.705998,1.343575
Mies seinässä,21.620118,63.116012
立體我家,121.250376,24.914878
Queens Park,-2.467592,53.098672
Lenevar Park,-80.002662,32.804618
Sunnyside Church,-79.022646,39.363416
La nature ordinaire,-3.960516,48.687757
장곡도서관,126.782915,37.377685
Krigsseileren,14.411783,67.278084
Praça do Angeloni,-48.66617,-26.911008
集集廁所,120.785351,23.826325
city,3.101401,49.258464
ふうの木児童公園,139.676761,35.588137
上水本町地域センター公園 藤棚,139.470653,35.71731
Maryja Na Redyckiej,17.073927,51.149514
Hole #1 Mylar FG,-104.815779,41.16619
Standing Spring Saw,149.072547,-35.402734
Der Wolf,11.35848,48.302611
Le Dôme,0.199168,47.999959
The Jesse & Daniel Memorial Playground,-81.438672,42.810747
주례 양지마을,129.002506,35.152845
Standley Lake Library Sign,-105.110399,39.849972
Algernon Sydney Sullivan,-73.892986,40.88902
玉川郵便局,132.94201,34.020947
C Bar C Interpretive Walkway,-121.256849,38.70323
Tomb and Stele of Eo Yu-so,127.08579,37.905194
Ibis Glade Geriatrics Park,-80.017524,32.945453
田島5丁目 小さな公園,139.627222,35.846592
대모산정상,127.07904,37.474842
Havant Totem Pole,-0.985439,50.84983
沼田城址 寿楽園碑,139.040514,36.647894
セザンヌ,141.475062,43.034401
児童遊園(ちびっこ広場),135.512524,34.742089
空へ,135.486758,34.674587
ステンドグラス,139.760676,35.726618
Foxbrook Park Direction Sign,-88.168354,43.074185
어린이 놀이터,127.059182,35.840758
ツイン滑り台,130.412899,33.685176
嘉義市環市自行車道導覽圖-八德世賢路口,120.430201,23.492115
串八珍 脱穀機,139.781368,35.678598
Park Grove Library,-92.953587,44.83481
駒ヶ原南公園,139.331823,35.457466
Guildford Cathedral,-0.591362,51.241132
地蔵堂,137.117616,36.672799
彰化銀行（龍潭分行）,121.21719,24.863
Iron Soldiers,-104.220974,32.412043
日立市立多賀図書館,140.626384,36.556815
木瓜圍泰山石敢當,113.534237,22.190963
Courtland Park,-87.825873,42.051119
Boîte à lire,-1.284626,47.083778
Exercise Park Swings,-97.824755,30.062693
Four Leaf Clover,139.278913,-35.138702
Forest Obstacle Course,-96.661956,33.198568
St. Ambrose Episcopal Church Sign,-117.72938,34.096166
Lions Entrance,2.315187,48.684157
Mr. Ichiban Sign,-75.428898,40.640985
嘉穗亭,121.478062,24.996322
浮城児童公園の二羽の鳥,131.440091,31.93142
Keatsway Park,-80.569987,43.455504
高輪大木戸跡,139.740608,35.63946
近鉄 中川原駅,136.60234,34.969135
尿尿風車,121.561314,23.967642
Close To Home Fishing: Buck Thomas Park,-97.46229,35.352076
Nhà Thiếu Nhi Quận 3,106.686546,10.774848
磐根神社新堂,139.739978,36.407067
소새울역 중흥S클래스 조형물,126.802816,37.472617
Selfless Service,-77.15715,40.205786
Pierino Pelucchi - Martire Della Resistenza 1923-1945,9.2351,45.52994
Moutoux Park Shelter,-87.605346,38.020334
Livermore Painted Bus Stop,-121.758533,37.676083
Historic Purcell Fire Bell Stand On Purcell Bluff,-97.360918,35.023268
Punch Pizza,-93.132695,44.9401
History of Rotary,-80.335293,43.387485
鍛冶町,138.383855,34.972411
Wild Styles,11.542463,55.30327
Faunadepå vid Östra Tollstad kyrka,15.310485,58.332456
白兎神社の菊座石,134.115205,35.524237
Waikapu Gardens Park Playground,-156.501819,20.857315
Clock at Benner Pike Shops,-77.809141,40.831602
Verkehrszentrum Oberbarmen,7.222978,51.274425
魚魂,133.75287,35.076034
ゆめみ野集会所石碑,139.820554,35.923045
Kyrkviksbadet,18.13923,59.306049
岐阜加納ライオンズクラブ創立30周年記念碑,136.757053,35.409086
新宿地域交流館,139.710859,35.692894
Oak Grove Park East sign,-122.506222,45.674168
矢来町カフェ,139.730526,35.703031
大原公園 東入口,135.310229,34.735697
遠州浜第三公園,137.773705,34.655185
Skjeberg Bibliotek,11.169309,59.266693
Klettergerüst Steinfeldstraße,10.104615,53.545016
新場山公園,139.932248,35.687277
文化センターちかみち,139.867018,35.711058
dog park wag,-97.032488,33.060936
Oma and Opa,10.720988,53.863825
Cartel Bosque,-3.770575,40.346284
St. Luke Chelsea 1820,-0.164944,51.489062
若葉台東公園,132.409277,34.483704
경복궁 경회루 (慶會樓),126.976247,37.579723
Pompa Miejska,18.825219,53.834113
寧夏夜市,121.514732,25.054281
Les Jardins Richmond,-73.847377,45.495225
比叡辻２丁目のお地蔵さま,135.887283,35.071791
경남아너스빌 어린이놀이터2,127.127472,37.187216
倉治六丁目の二月堂灯籠,135.690731,34.797064
大野寺,135.508736,34.532803
table de ping pong,1.601889,50.574553
Busto Papa Giovanni XXIII,15.365588,38.219763
飛鳥田神社 鳥居,135.735791,34.924837
高根東公園,136.935383,34.962449
だ志ゑ一の碑,140.772115,40.802054
NC Visitor's Center Footbridge,-83.041345,35.703539
大道橋,139.494216,35.337299
국악 현대화의 아버지 지영희 동상,126.921252,36.920734
